edad,edad2,educ,ingreso_total_familiar,num_miembros_hogar,horastrab,pobre,AÑO,ITF
10.0,100.0,5.0,2070000.0,4,,0,2025,2070000
19.0,361.0,14.0,0.0,4,,1,2025,0
40.0,1600.0,23.0,9400000.0,4,,0,2025,9400000
39.0,1521.0,23.0,9400000.0,4,,0,2025,9400000
4.0,16.0,0.0,9400000.0,4,,0,2025,9400000
2.0,4.0,0.0,9400000.0,4,,0,2025,9400000
58.0,3364.0,13.0,0.0,4,,1,2025,0
20.0,400.0,0.0,0.0,4,,1,2025,0
16.0,256.0,13.0,0.0,4,,1,2025,0
35.0,1225.0,13.0,0.0,4,,1,2025,0
5.0,25.0,0.0,0.0,4,,1,2025,0
15.0,225.0,10.0,0.0,4,,1,2025,0
68.0,4624.0,19.0,1500000.0,1,,0,2025,1500000
58.0,3364.0,16.0,0.0,4,,1,2025,0
60.0,3600.0,19.0,0.0,4,,1,2025,0
22.0,484.0,13.0,0.0,4,,1,2025,0
26.0,676.0,19.0,3040000.0,2,80.0,0,2025,3040000
51.0,2601.0,16.0,0.0,2,54.0,1,2025,0
52.0,2704.0,16.0,0.0,2,34.0,1,2025,0
37.0,1369.0,13.0,300000.0,1,,1,2025,300000
48.0,2304.0,16.0,830000.0,1,,0,2025,830000
61.0,3721.0,15.0,0.0,1,,1,2025,0
25.0,625.0,16.0,3040000.0,2,44.0,0,2025,3040000
54.0,2916.0,13.0,0.0,3,,1,2025,0
25.0,625.0,10.0,0.0,3,,1,2025,0
20.0,400.0,11.0,0.0,3,,1,2025,0
46.0,2116.0,13.0,1050000.0,2,,0,2025,1050000
17.0,289.0,12.0,1050000.0,2,,0,2025,1050000
49.0,2401.0,13.0,980000.0,4,,1,2025,980000
55.0,3025.0,8.0,980000.0,4,,1,2025,980000
14.0,196.0,10.0,980000.0,4,,1,2025,980000
25.0,625.0,,980000.0,4,,1,2025,980000
59.0,3481.0,16.0,2400000.0,4,,0,2025,2400000
54.0,2916.0,12.0,2400000.0,4,,0,2025,2400000
26.0,676.0,14.0,2400000.0,4,,0,2025,2400000
15.0,225.0,11.0,2400000.0,4,,0,2025,2400000
24.0,576.0,13.0,149000.0,2,,1,2025,149000
5.0,25.0,1.0,149000.0,2,,1,2025,149000
57.0,3249.0,7.0,0.0,9,,1,2025,0
54.0,2916.0,8.0,0.0,9,,1,2025,0
66.0,4356.0,15.0,0.0,2,,1,2025,0
47.0,2209.0,19.0,0.0,3,,1,2025,0
24.0,576.0,18.0,0.0,3,,1,2025,0
15.0,225.0,10.0,0.0,3,,1,2025,0
30.0,900.0,13.0,0.0,2,25.0,1,2025,0
30.0,900.0,,0.0,2,41.0,1,2025,0
60.0,3600.0,19.0,0.0,2,,1,2025,0
60.0,3600.0,19.0,0.0,2,,1,2025,0
71.0,5041.0,4.0,0.0,2,,1,2025,0
44.0,1936.0,8.0,0.0,2,,1,2025,0
48.0,2304.0,13.0,70000.0,1,,1,2025,70000
39.0,1521.0,13.0,1100000.0,3,,0,2025,1100000
10.0,100.0,5.0,1100000.0,3,,0,2025,1100000
18.0,324.0,,1100000.0,3,,0,2025,1100000
17.0,289.0,12.0,150000.0,5,,1,2025,150000
13.0,169.0,8.0,150000.0,5,,1,2025,150000
10.0,100.0,6.0,150000.0,5,,1,2025,150000
4.0,16.0,0.0,150000.0,5,,1,2025,150000
60.0,3600.0,13.0,2400000.0,3,40.0,0,2025,2400000
60.0,3600.0,11.0,2400000.0,3,54.0,0,2025,2400000
91.0,8281.0,4.0,2400000.0,3,,0,2025,2400000
51.0,2601.0,10.0,0.0,3,,1,2025,0
58.0,3364.0,5.0,0.0,3,,1,2025,0
45.0,2025.0,13.0,4230000.0,4,,0,2025,4230000
47.0,2209.0,13.0,4230000.0,4,,0,2025,4230000
12.0,144.0,8.0,4230000.0,4,,0,2025,4230000
10.0,100.0,5.0,4230000.0,4,,0,2025,4230000
37.0,1369.0,13.0,150000.0,5,,1,2025,150000
77.0,5929.0,13.0,3200000.0,4,,0,2025,3200000
71.0,5041.0,8.0,454000.0,1,,0,2025,454000
6.0,36.0,1.0,400000.0,3,,1,2025,400000
7.0,49.0,3.0,0.0,4,,1,2025,0
37.0,1369.0,13.0,400000.0,3,,1,2025,400000
32.0,1024.0,16.0,400000.0,3,,1,2025,400000
43.0,1849.0,19.0,780000.0,4,,1,2025,780000
6.0,36.0,2.0,780000.0,4,,1,2025,780000
5.0,25.0,0.0,780000.0,4,,1,2025,780000
80.0,6400.0,13.0,0.0,1,,1,2025,0
50.0,2500.0,13.0,780000.0,4,,1,2025,780000
24.0,576.0,14.0,700000.0,1,,0,2025,700000
32.0,1024.0,10.0,0.0,9,,1,2025,0
17.0,289.0,8.0,0.0,9,,1,2025,0
14.0,196.0,9.0,0.0,9,,1,2025,0
11.0,121.0,4.0,0.0,9,,1,2025,0
9.0,81.0,4.0,0.0,9,,1,2025,0
5.0,25.0,0.0,0.0,9,,1,2025,0
3.0,9.0,0.0,0.0,9,,1,2025,0
61.0,3721.0,23.0,0.0,2,,1,2025,0
91.0,8281.0,8.0,0.0,2,,1,2025,0
89.0,7921.0,8.0,0.0,2,,1,2025,0
70.0,4900.0,16.0,0.0,1,,1,2025,0
31.0,961.0,19.0,1410000.0,1,,0,2025,1410000
6.0,36.0,1.0,0.0,3,,1,2025,0
37.0,1369.0,19.0,0.0,3,,1,2025,0
38.0,1444.0,19.0,0.0,3,,1,2025,0
79.0,6241.0,16.0,0.0,2,,1,2025,0
85.0,7225.0,19.0,0.0,2,,1,2025,0
36.0,1296.0,19.0,3550000.0,2,44.0,0,2025,3550000
37.0,1369.0,19.0,3550000.0,2,54.0,0,2025,3550000
24.0,576.0,13.0,0.0,3,,1,2025,0
51.0,2601.0,19.0,3800000.0,5,,0,2025,3800000
54.0,2916.0,16.0,3800000.0,5,,0,2025,3800000
22.0,484.0,16.0,3800000.0,5,,0,2025,3800000
20.0,400.0,16.0,3800000.0,5,,0,2025,3800000
13.0,169.0,9.0,3800000.0,5,,0,2025,3800000
51.0,2601.0,10.0,0.0,1,,1,2025,0
30.0,900.0,13.0,0.0,3,,1,2025,0
28.0,784.0,19.0,0.0,3,,1,2025,0
52.0,2704.0,16.0,1900000.0,3,,0,2025,1900000
20.0,400.0,14.0,1900000.0,3,,0,2025,1900000
14.0,196.0,10.0,1900000.0,3,,0,2025,1900000
48.0,2304.0,14.0,1530000.0,3,18.0,0,2025,1530000
28.0,784.0,13.0,1530000.0,3,8.0,0,2025,1530000
7.0,49.0,3.0,1530000.0,3,,0,2025,1530000
56.0,3136.0,13.0,0.0,3,,1,2025,0
68.0,4624.0,13.0,0.0,2,,1,2025,0
69.0,4761.0,16.0,0.0,2,,1,2025,0
27.0,729.0,0.0,0.0,4,,1,2025,0
22.0,484.0,13.0,0.0,4,,1,2025,0
15.0,225.0,10.0,0.0,4,,1,2025,0
47.0,2209.0,8.0,0.0,4,,1,2025,0
85.0,7225.0,13.0,0.0,3,0.0,1,2025,0
33.0,1089.0,18.0,0.0,3,,1,2025,0
64.0,4096.0,4.0,0.0,3,8.0,1,2025,0
39.0,1521.0,13.0,3200000.0,1,,0,2025,3200000
66.0,4356.0,13.0,1061000.0,4,,1,2025,1061000
38.0,1444.0,17.0,1061000.0,4,,1,2025,1061000
21.0,441.0,,1061000.0,4,,1,2025,1061000
52.0,2704.0,13.0,500000.0,1,,0,2025,500000
67.0,4489.0,11.0,360000.0,1,,0,2025,360000
86.0,7396.0,8.0,0.0,2,,1,2025,0
63.0,3969.0,13.0,0.0,2,,1,2025,0
91.0,8281.0,8.0,790000.0,2,,0,2025,790000
88.0,7744.0,13.0,790000.0,2,,0,2025,790000
54.0,2916.0,16.0,1530000.0,3,,0,2025,1530000
22.0,484.0,13.0,1530000.0,3,,0,2025,1530000
17.0,289.0,13.0,1530000.0,3,,0,2025,1530000
51.0,2601.0,19.0,1200000.0,2,,0,2025,1200000
13.0,169.0,9.0,1200000.0,2,,0,2025,1200000
31.0,961.0,15.0,1250000.0,1,,0,2025,1250000
59.0,3481.0,16.0,0.0,4,,1,2025,0
59.0,3481.0,13.0,2530000.0,3,,0,2025,2530000
59.0,3481.0,13.0,2530000.0,3,,0,2025,2530000
18.0,324.0,13.0,2530000.0,3,,0,2025,2530000
26.0,676.0,23.0,0.0,1,,1,2025,0
38.0,1444.0,23.0,700000.0,1,,0,2025,700000
47.0,2209.0,9.0,0.0,2,0.0,1,2025,0
72.0,5184.0,8.0,260000.0,1,,1,2025,260000
24.0,576.0,16.0,390000.0,2,,1,2025,390000
,,,390000.0,2,,1,2025,390000
47.0,2209.0,8.0,0.0,2,48.0,1,2025,0
73.0,5329.0,11.0,1288000.0,2,,0,2025,1288000
71.0,5041.0,11.0,1288000.0,2,,0,2025,1288000
43.0,1849.0,18.0,0.0,7,40.0,1,2025,0
46.0,2116.0,11.0,0.0,7,0.0,1,2025,0
24.0,576.0,11.0,0.0,7,,1,2025,0
20.0,400.0,,0.0,7,,1,2025,0
12.0,144.0,8.0,0.0,7,,1,2025,0
11.0,121.0,6.0,0.0,7,,1,2025,0
24.0,576.0,13.0,0.0,7,12.0,1,2025,0
40.0,1600.0,10.0,2450000.0,2,54.0,0,2025,2450000
47.0,2209.0,13.0,2450000.0,2,8.0,0,2025,2450000
28.0,784.0,12.0,900000.0,6,0.0,1,2025,900000
37.0,1369.0,9.0,900000.0,6,0.0,1,2025,900000
54.0,2916.0,11.0,2490000.0,3,,0,2025,2490000
24.0,576.0,16.0,2490000.0,3,,0,2025,2490000
23.0,529.0,13.0,2490000.0,3,,0,2025,2490000
39.0,1521.0,13.0,660000.0,4,,1,2025,660000
13.0,169.0,9.0,660000.0,4,,1,2025,660000
16.0,256.0,12.0,660000.0,4,,1,2025,660000
11.0,121.0,5.0,660000.0,4,,1,2025,660000
49.0,2401.0,11.0,0.0,3,,1,2025,0
52.0,2704.0,13.0,0.0,3,,1,2025,0
22.0,484.0,13.0,0.0,3,,1,2025,0
21.0,441.0,14.0,1061000.0,4,,1,2025,1061000
61.0,3721.0,13.0,1000000.0,1,,0,2025,1000000
57.0,3249.0,23.0,600000.0,3,,1,2025,600000
25.0,625.0,13.0,600000.0,3,,1,2025,600000
13.0,169.0,7.0,600000.0,3,,1,2025,600000
48.0,2304.0,19.0,0.0,4,,1,2025,0
48.0,2304.0,19.0,0.0,4,,1,2025,0
21.0,441.0,14.0,0.0,4,,1,2025,0
18.0,324.0,13.0,0.0,4,,1,2025,0
51.0,2601.0,16.0,0.0,4,,1,2025,0
46.0,2116.0,19.0,0.0,4,,1,2025,0
16.0,256.0,13.0,0.0,4,,1,2025,0
11.0,121.0,6.0,0.0,4,,1,2025,0
7.0,49.0,2.0,800000.0,4,,1,2025,800000
,,,800000.0,4,,1,2025,800000
33.0,1089.0,13.0,0.0,3,52.0,1,2025,0
32.0,1024.0,13.0,0.0,3,999.0,1,2025,0
7.0,49.0,3.0,0.0,3,,1,2025,0
37.0,1369.0,8.0,1500000.0,3,40.0,0,2025,1500000
43.0,1849.0,16.0,1500000.0,3,84.0,0,2025,1500000
3.0,9.0,0.0,1500000.0,3,,0,2025,1500000
68.0,4624.0,13.0,0.0,4,,1,2025,0
70.0,4900.0,8.0,0.0,4,,1,2025,0
28.0,784.0,12.0,800000.0,4,84.0,1,2025,800000
28.0,784.0,15.0,800000.0,4,0.0,1,2025,800000
62.0,3844.0,8.0,0.0,4,,1,2025,0
23.0,529.0,17.0,0.0,4,,1,2025,0
33.0,1089.0,13.0,0.0,4,,1,2025,0
59.0,3481.0,8.0,250000.0,2,,1,2025,250000
57.0,3249.0,13.0,250000.0,2,,1,2025,250000
65.0,4225.0,4.0,2070000.0,2,6.0,0,2025,2070000
50.0,2500.0,8.0,2070000.0,2,0.0,0,2025,2070000
32.0,1024.0,11.0,570000.0,4,,1,2025,570000
10.0,100.0,5.0,570000.0,4,,1,2025,570000
8.0,64.0,3.0,570000.0,4,,1,2025,570000
53.0,2809.0,13.0,0.0,6,,1,2025,0
51.0,2601.0,16.0,0.0,6,,1,2025,0
30.0,900.0,,0.0,6,,1,2025,0
29.0,841.0,13.0,0.0,6,,1,2025,0
17.0,289.0,13.0,0.0,6,,1,2025,0
16.0,256.0,12.0,0.0,6,,1,2025,0
20.0,400.0,13.0,0.0,3,,1,2025,0
60.0,3600.0,13.0,0.0,3,48.0,1,2025,0
50.0,2500.0,,0.0,3,1047.0,1,2025,0
59.0,3481.0,12.0,0.0,6,,1,2025,0
49.0,2401.0,10.0,0.0,6,,1,2025,0
13.0,169.0,9.0,900000.0,6,,1,2025,900000
9.0,81.0,4.0,900000.0,6,,1,2025,900000
7.0,49.0,2.0,900000.0,6,,1,2025,900000
,,,900000.0,6,,1,2025,900000
40.0,1600.0,16.0,2080000.0,4,,0,2025,2080000
35.0,1225.0,13.0,2080000.0,4,,0,2025,2080000
10.0,100.0,6.0,2080000.0,4,,0,2025,2080000
5.0,25.0,1.0,2080000.0,4,,0,2025,2080000
69.0,4761.0,8.0,200000.0,1,,1,2025,200000
26.0,676.0,19.0,2550000.0,1,,0,2025,2550000
67.0,4489.0,14.0,0.0,3,,1,2025,0
70.0,4900.0,19.0,0.0,3,,1,2025,0
28.0,784.0,16.0,0.0,3,,1,2025,0
51.0,2601.0,19.0,2900000.0,6,,0,2025,2900000
49.0,2401.0,19.0,2900000.0,6,,0,2025,2900000
48.0,2304.0,2.0,250000.0,1,,1,2025,250000
9.0,81.0,4.0,0.0,6,,1,2025,0
57.0,3249.0,11.0,0.0,6,40.0,1,2025,0
43.0,1849.0,10.0,0.0,6,0.0,1,2025,0
15.0,225.0,11.0,0.0,6,,1,2025,0
13.0,169.0,11.0,0.0,6,,1,2025,0
11.0,121.0,7.0,0.0,6,,1,2025,0
44.0,1936.0,18.0,900000.0,3,,0,2025,900000
13.0,169.0,9.0,900000.0,3,,0,2025,900000
9.0,81.0,4.0,900000.0,3,,0,2025,900000
64.0,4096.0,8.0,0.0,2,,1,2025,0
57.0,3249.0,8.0,0.0,2,,1,2025,0
47.0,2209.0,11.0,0.0,3,,1,2025,0
23.0,529.0,16.0,0.0,3,,1,2025,0
19.0,361.0,13.0,0.0,3,,1,2025,0
29.0,841.0,19.0,1900000.0,3,0.0,0,2025,1900000
29.0,841.0,19.0,1900000.0,3,24.0,0,2025,1900000
,,,1900000.0,3,,0,2025,1900000
49.0,2401.0,8.0,3778000.0,6,,0,2025,3778000
44.0,1936.0,13.0,3778000.0,6,,0,2025,3778000
24.0,576.0,13.0,3778000.0,6,,0,2025,3778000
27.0,729.0,13.0,3778000.0,6,,0,2025,3778000
21.0,441.0,13.0,3778000.0,6,,0,2025,3778000
85.0,7225.0,16.0,3778000.0,6,,0,2025,3778000
43.0,1849.0,19.0,0.0,4,,1,2025,0
44.0,1936.0,16.0,0.0,4,,1,2025,0
8.0,64.0,3.0,0.0,4,,1,2025,0
10.0,100.0,5.0,0.0,4,,1,2025,0
42.0,1764.0,13.0,0.0,4,,1,2025,0
40.0,1600.0,13.0,0.0,4,,1,2025,0
16.0,256.0,12.0,0.0,4,,1,2025,0
63.0,3969.0,13.0,0.0,2,30.0,1,2025,0
58.0,3364.0,,0.0,2,28.0,1,2025,0
30.0,900.0,19.0,0.0,3,,1,2025,0
29.0,841.0,15.0,0.0,3,,1,2025,0
,,,0.0,3,,1,2025,0
28.0,784.0,19.0,1200000.0,1,,0,2025,1200000
65.0,4225.0,13.0,1500000.0,1,,0,2025,1500000
13.0,169.0,9.0,1590000.0,5,,0,2025,1590000
6.0,36.0,2.0,1590000.0,5,,0,2025,1590000
59.0,3481.0,8.0,0.0,2,,1,2025,0
56.0,3136.0,6.0,0.0,2,,1,2025,0
68.0,4624.0,14.0,840000.0,1,,0,2025,840000
36.0,1296.0,13.0,1590000.0,5,,0,2025,1590000
36.0,1296.0,13.0,1590000.0,5,,0,2025,1590000
67.0,4489.0,1.0,1590000.0,5,,0,2025,1590000
4.0,16.0,,570000.0,4,,1,2025,570000
80.0,6400.0,8.0,0.0,1,,1,2025,0
82.0,6724.0,8.0,615000.0,1,,0,2025,615000
24.0,576.0,13.0,0.0,4,,1,2025,0
26.0,676.0,16.0,0.0,6,,1,2025,0
25.0,625.0,16.0,0.0,6,,1,2025,0
21.0,441.0,16.0,0.0,6,,1,2025,0
10.0,100.0,5.0,0.0,6,,1,2025,0
56.0,3136.0,,0.0,4,,1,2025,0
32.0,1024.0,12.0,0.0,4,,1,2025,0
29.0,841.0,13.0,0.0,4,,1,2025,0
55.0,3025.0,19.0,4200000.0,6,,0,2025,4200000
54.0,2916.0,19.0,4200000.0,6,,0,2025,4200000
19.0,361.0,13.0,2900000.0,6,,0,2025,2900000
18.0,324.0,13.0,2900000.0,6,,0,2025,2900000
13.0,169.0,9.0,2900000.0,6,,0,2025,2900000
13.0,169.0,9.0,2900000.0,6,,0,2025,2900000
36.0,1296.0,11.0,0.0,4,3.0,1,2025,0
38.0,1444.0,9.0,0.0,4,0.0,1,2025,0
18.0,324.0,13.0,0.0,4,,1,2025,0
5.0,25.0,0.0,0.0,4,,1,2025,0
33.0,1089.0,12.0,1650000.0,3,40.0,0,2025,1650000
35.0,1225.0,13.0,1650000.0,3,45.0,0,2025,1650000
2.0,4.0,,1650000.0,3,,0,2025,1650000
67.0,4489.0,13.0,500000.0,3,,1,2025,500000
68.0,4624.0,16.0,500000.0,3,,1,2025,500000
36.0,1296.0,13.0,500000.0,3,,1,2025,500000
94.0,8836.0,19.0,1400000.0,1,,0,2025,1400000
37.0,1369.0,19.0,0.0,2,,1,2025,0
38.0,1444.0,19.0,0.0,2,,1,2025,0
57.0,3249.0,13.0,900000.0,1,,0,2025,900000
73.0,5329.0,8.0,700000.0,1,,0,2025,700000
40.0,1600.0,19.0,3000000.0,2,48.0,0,2025,3000000
41.0,1681.0,19.0,3000000.0,2,48.0,0,2025,3000000
43.0,1849.0,,0.0,4,,1,2025,0
20.0,400.0,15.0,0.0,4,,1,2025,0
8.0,64.0,4.0,0.0,4,,1,2025,0
58.0,3364.0,16.0,295000.0,1,,1,2025,295000
84.0,7056.0,19.0,470000.0,1,,0,2025,470000
61.0,3721.0,16.0,326000.0,1,,0,2025,326000
56.0,3136.0,9.0,0.0,4,,1,2025,0
56.0,3136.0,8.0,0.0,4,,1,2025,0
22.0,484.0,13.0,0.0,4,,1,2025,0
14.0,196.0,10.0,0.0,4,,1,2025,0
68.0,4624.0,,1950000.0,1,,0,2025,1950000
28.0,784.0,13.0,4459000.0,4,2.0,0,2025,4459000
28.0,784.0,8.0,4459000.0,4,27.0,0,2025,4459000
8.0,64.0,3.0,4459000.0,4,,0,2025,4459000
1.0,1.0,0.0,4459000.0,4,,0,2025,4459000
71.0,5041.0,18.0,0.0,5,,1,2025,0
27.0,729.0,19.0,4200000.0,6,,0,2025,4200000
22.0,484.0,16.0,4200000.0,6,,0,2025,4200000
20.0,400.0,16.0,4200000.0,6,,0,2025,4200000
17.0,289.0,12.0,4200000.0,6,,0,2025,4200000
90.0,8100.0,13.0,1300000.0,1,,0,2025,1300000
65.0,4225.0,13.0,426000.0,3,,1,2025,426000
68.0,4624.0,16.0,0.0,5,,1,2025,0
40.0,1600.0,18.0,0.0,5,,1,2025,0
42.0,1764.0,19.0,0.0,5,,1,2025,0
2.0,4.0,0.0,0.0,5,,1,2025,0
62.0,3844.0,8.0,300000.0,1,,0,2025,300000
36.0,1296.0,13.0,1000000.0,1,,0,2025,1000000
31.0,961.0,13.0,900000.0,3,36.0,1,2025,900000
37.0,1369.0,13.0,900000.0,3,36.0,1,2025,900000
9.0,81.0,4.0,900000.0,3,,1,2025,900000
45.0,2025.0,8.0,1870000.0,5,,0,2025,1870000
47.0,2209.0,8.0,1870000.0,5,,0,2025,1870000
28.0,784.0,15.0,1870000.0,5,,0,2025,1870000
18.0,324.0,16.0,1870000.0,5,,0,2025,1870000
3.0,9.0,0.0,1870000.0,5,,0,2025,1870000
38.0,1444.0,10.0,0.0,2,24.0,1,2025,0
63.0,3969.0,8.0,0.0,2,0.0,1,2025,0
45.0,2025.0,8.0,1775000.0,5,,0,2025,1775000
26.0,676.0,13.0,1775000.0,5,27.0,0,2025,1775000
25.0,625.0,,1775000.0,5,6.0,0,2025,1775000
6.0,36.0,1.0,1775000.0,5,,0,2025,1775000
1.0,1.0,0.0,1775000.0,5,,0,2025,1775000
38.0,1444.0,19.0,1000000.0,4,,1,2025,1000000
39.0,1521.0,19.0,1000000.0,4,,1,2025,1000000
8.0,64.0,3.0,1000000.0,4,,1,2025,1000000
37.0,1369.0,19.0,1500000.0,1,,0,2025,1500000
61.0,3721.0,13.0,426000.0,3,,1,2025,426000
16.0,256.0,10.0,426000.0,3,,1,2025,426000
79.0,6241.0,8.0,900000.0,2,,0,2025,900000
77.0,5929.0,13.0,900000.0,2,,0,2025,900000
45.0,2025.0,16.0,3000000.0,5,0.0,0,2025,3000000
46.0,2116.0,13.0,3000000.0,5,36.0,0,2025,3000000
12.0,144.0,8.0,3000000.0,5,,0,2025,3000000
16.0,256.0,12.0,3000000.0,5,,0,2025,3000000
2.0,4.0,0.0,3000000.0,5,,0,2025,3000000
47.0,2209.0,8.0,1600000.0,3,36.0,0,2025,1600000
42.0,1764.0,13.0,1600000.0,3,0.0,0,2025,1600000
14.0,196.0,11.0,1600000.0,3,,0,2025,1600000
66.0,4356.0,8.0,647000.0,2,,0,2025,647000
21.0,441.0,12.0,647000.0,2,,0,2025,647000
62.0,3844.0,8.0,0.0,4,,1,2025,0
29.0,841.0,10.0,0.0,4,45.0,1,2025,0
28.0,784.0,9.0,0.0,4,0.0,1,2025,0
1.0,1.0,0.0,0.0,4,,1,2025,0
53.0,2809.0,12.0,1900000.0,4,,0,2025,1900000
25.0,625.0,15.0,260000.0,1,,1,2025,260000
19.0,361.0,13.0,0.0,5,,1,2025,0
65.0,4225.0,19.0,0.0,4,,1,2025,0
59.0,3481.0,16.0,0.0,4,,1,2025,0
33.0,1089.0,15.0,0.0,4,,1,2025,0
34.0,1156.0,23.0,7300000.0,3,40.0,0,2025,7300000
33.0,1089.0,23.0,7300000.0,3,52.0,0,2025,7300000
6.0,36.0,2.0,7300000.0,3,,0,2025,7300000
58.0,3364.0,23.0,0.0,5,,1,2025,0
55.0,3025.0,23.0,0.0,5,,1,2025,0
26.0,676.0,19.0,0.0,5,,1,2025,0
24.0,576.0,19.0,0.0,5,,1,2025,0
72.0,5184.0,15.0,0.0,2,,1,2025,0
70.0,4900.0,15.0,0.0,2,,1,2025,0
51.0,2601.0,13.0,0.0,4,,1,2025,0
50.0,2500.0,13.0,0.0,4,,1,2025,0
26.0,676.0,13.0,0.0,4,,1,2025,0
18.0,324.0,13.0,0.0,4,,1,2025,0
48.0,2304.0,23.0,1200000.0,1,,0,2025,1200000
76.0,5776.0,16.0,0.0,2,0.0,1,2025,0
68.0,4624.0,16.0,0.0,2,16.0,1,2025,0
45.0,2025.0,19.0,3000000.0,1,,0,2025,3000000
60.0,3600.0,19.0,2000000.0,1,0.0,0,2025,2000000
45.0,2025.0,8.0,0.0,4,48.0,1,2025,0
44.0,1936.0,13.0,0.0,4,24.0,1,2025,0
16.0,256.0,13.0,0.0,4,,1,2025,0
12.0,144.0,0.0,0.0,4,,1,2025,0
80.0,6400.0,16.0,0.0,3,,1,2025,0
45.0,2025.0,13.0,0.0,3,,1,2025,0
38.0,1444.0,13.0,2000000.0,2,,0,2025,2000000
36.0,1296.0,13.0,2000000.0,2,,0,2025,2000000
78.0,6084.0,8.0,0.0,2,,1,2025,0
73.0,5329.0,8.0,0.0,2,,1,2025,0
75.0,5625.0,8.0,0.0,2,,1,2025,0
76.0,5776.0,16.0,0.0,2,,1,2025,0
4.0,16.0,0.0,1785000.0,3,,0,2025,1785000
68.0,4624.0,13.0,1500000.0,2,,0,2025,1500000
64.0,4096.0,13.0,1500000.0,2,,0,2025,1500000
40.0,1600.0,12.0,290000.0,4,,1,2025,290000
32.0,1024.0,11.0,290000.0,4,70.0,1,2025,290000
27.0,729.0,13.0,290000.0,4,0.0,1,2025,290000
7.0,49.0,2.0,290000.0,4,,1,2025,290000
55.0,3025.0,8.0,0.0,6,,1,2025,0
24.0,576.0,16.0,0.0,6,,1,2025,0
23.0,529.0,16.0,0.0,6,,1,2025,0
28.0,784.0,13.0,0.0,6,,1,2025,0
25.0,625.0,13.0,0.0,6,,1,2025,0
49.0,2401.0,16.0,0.0,3,,1,2025,0
19.0,361.0,13.0,0.0,3,,1,2025,0
22.0,484.0,13.0,0.0,3,,1,2025,0
63.0,3969.0,16.0,0.0,1,,1,2025,0
52.0,2704.0,13.0,0.0,4,,1,2025,0
50.0,2500.0,16.0,0.0,4,,1,2025,0
21.0,441.0,17.0,0.0,4,,1,2025,0
23.0,529.0,13.0,0.0,4,,1,2025,0
79.0,6241.0,8.0,690000.0,2,,0,2025,690000
80.0,6400.0,13.0,690000.0,2,,0,2025,690000
90.0,8100.0,16.0,0.0,2,,1,2025,0
72.0,5184.0,13.0,0.0,2,,1,2025,0
43.0,1849.0,23.0,3600000.0,2,61.0,0,2025,3600000
30.0,900.0,23.0,3600000.0,2,44.0,0,2025,3600000
21.0,441.0,14.0,840000.0,1,,0,2025,840000
21.0,441.0,13.0,300100.0,1,,0,2025,300100
33.0,1089.0,15.0,1256000.0,3,0.0,0,2025,1256000
64.0,4096.0,16.0,0.0,1,,1,2025,0
60.0,3600.0,13.0,0.0,4,40.0,1,2025,0
56.0,3136.0,8.0,0.0,4,40.0,1,2025,0
36.0,1296.0,13.0,0.0,4,40.0,1,2025,0
30.0,900.0,14.0,0.0,4,0.0,1,2025,0
57.0,3249.0,13.0,300000.0,1,,0,2025,300000
47.0,2209.0,13.0,740000.0,4,,1,2025,740000
48.0,2304.0,13.0,740000.0,4,,1,2025,740000
17.0,289.0,0.0,740000.0,4,,1,2025,740000
11.0,121.0,8.0,740000.0,4,,1,2025,740000
30.0,900.0,16.0,0.0,1,,1,2025,0
54.0,2916.0,13.0,550000.0,3,,1,2025,550000
28.0,784.0,13.0,550000.0,3,,1,2025,550000
18.0,324.0,13.0,550000.0,3,,1,2025,550000
62.0,3844.0,3.0,570000.0,2,,0,2025,570000
59.0,3481.0,8.0,570000.0,2,,0,2025,570000
58.0,3364.0,13.0,0.0,2,,1,2025,0
55.0,3025.0,17.0,0.0,2,,1,2025,0
44.0,1936.0,23.0,3500000.0,4,,0,2025,3500000
45.0,2025.0,23.0,3500000.0,4,,0,2025,3500000
13.0,169.0,8.0,3500000.0,4,,0,2025,3500000
10.0,100.0,5.0,3500000.0,4,,0,2025,3500000
56.0,3136.0,23.0,1725000.0,3,26.0,0,2025,1725000
51.0,2601.0,13.0,1725000.0,3,68.0,0,2025,1725000
11.0,121.0,6.0,1725000.0,3,,0,2025,1725000
34.0,1156.0,16.0,2050000.0,2,,0,2025,2050000
38.0,1444.0,11.0,940000.0,2,,0,2025,940000
57.0,3249.0,8.0,940000.0,2,,0,2025,940000
54.0,2916.0,13.0,1480000.0,3,,0,2025,1480000
32.0,1024.0,11.0,1480000.0,3,,0,2025,1480000
25.0,625.0,12.0,1480000.0,3,,0,2025,1480000
52.0,2704.0,13.0,240000.0,1,,1,2025,240000
29.0,841.0,16.0,2200000.0,3,12.0,0,2025,2200000
46.0,2116.0,16.0,2200000.0,3,18.0,0,2025,2200000
7.0,49.0,2.0,2200000.0,3,,0,2025,2200000
47.0,2209.0,9.0,670000.0,4,,1,2025,670000
70.0,4900.0,8.0,670000.0,4,,1,2025,670000
17.0,289.0,11.0,670000.0,4,,1,2025,670000
14.0,196.0,8.0,670000.0,4,,1,2025,670000
32.0,1024.0,16.0,1256000.0,3,0.0,0,2025,1256000
12.0,144.0,9.0,1256000.0,3,,0,2025,1256000
